"(Intercept)" "bio1" "bio12" "bio15" "bio16" "bio17" "bio4" "bio5" "bio6" "et0" "prop_bee_angios" "srad" "wind.1" "df" "logLik" "AICc" "delta" "weight"
"2317" 0.669637230661787 NA NA -0.00112279086340292 -6.05590459769393e-05 NA NA NA NA 1.89496325501989e-05 NA NA -0.0247315674807242 8 19.6793527217094 -20.0098682341166 9.48070493326767 0.000131215569950626
"743" 0.867130149388718 NA -8.14452711932104e-05 -0.00306303132216755 NA NA -3.9842747145604e-05 6.5139920922747e-05 0.000192043443585283 NA 0.558582586591367 NA NA 10 22.6855799211437 -20.0053061837508 9.48526698363347 0.00013091660503406
"775" 0.656249943937382 NA -3.21480772242994e-05 -0.00142158694374423 NA NA NA NA NA 2.15088582794843e-05 -0.54886375311501 NA NA 8 19.6750587775231 -20.0012803457439 9.48929282164033 0.000130653345560811
"1352" 1.00123889723781 0.00163955000027731 -7.68943729288429e-05 -0.00238090121386875 NA NA NA -0.00127778140130609 NA -2.0005015450325e-06 NA -9.41673936473728e-06 NA 10 22.6797551307042 -19.9936566028718 9.49691656451245 0.000130156259820213
"3230" 1.2962927672138 -0.00182972822973169 NA -0.0039817281096155 -4.44496321037376e-05 -0.000677279294399287 NA NA 0.00198975745761545 NA NA -1.23273081931621e-05 -0.0155530825718041 11 24.2949580274388 -19.9899160548776 9.50065711250667 0.000129913059448468
"331" 0.441300676609479 NA -4.22172396302583e-05 NA 5.74307936812248e-05 NA NA 0.000785414909974302 NA -7.93249592615708e-05 NA NA NA 8 19.668190374276 -19.9875435392496 9.5030296281346 0.000129759040437749
"1846" 0.945499937802022 0.000724663965108272 NA -0.00448549102773838 NA -0.000748267534045694 -2.99702445343057e-05 NA NA -0.000131525836638825 1.0118149507838 2.66995719185472e-06 NA 11 24.2924275256187 -19.9848550512373 9.50571811614692 0.000129584729809652
"1220" 0.905578346184066 -0.00184160750598052 -3.99350171717686e-05 NA NA NA NA 0.000633568304638638 0.00172202637307534 NA NA -1.93912829738925e-05 NA 9 21.1328034056962 -19.9798925256781 9.51068064170616 0.000129263594617928
"1247" 1.08470873290739 NA -0.000329222783445952 -0.00408690589659142 0.00056756882674618 0.000286319047945733 NA -0.000688963974603312 0.00101457786050672 NA NA -6.92593351145641e-06 NA 11 24.2812672927085 -19.962534585417 9.52803858196724 0.000128146574046936
"2376" 0.952150269145407 0.00155609385004833 -8.52453185563165e-05 -0.00256471577866157 NA NA NA -0.00122722745966566 NA -3.53580315184027e-05 NA NA -0.0127834987304104 10 22.6636664269334 -19.9614791953301 9.5290939720541 0.000128078969573821
"1294" 0.704008795738988 0.000839842729767142 NA -0.00114980554382423 -0.000123891999712556 NA NA NA NA -7.79468676199452e-05 NA -3.87836644623316e-06 NA 9 21.1225912022428 -19.9594681187713 9.53110504861296 0.000127950245996213
"791" 0.744244331971172 NA 3.19980027705514e-05 -0.00297332018193968 NA -0.00065759431203873 NA NA NA 1.6533972915073e-05 -0.407561845192324 NA NA 9 21.1213546658144 -19.9569950459145 9.53357812146974 0.000127792128635102
"3085" 0.720842003832523 NA NA -0.00111028149876473 -6.37017121702944e-05 NA NA NA NA NA NA -1.31224823781027e-06 -0.023858612942843 8 19.6513481484394 -19.9538590875765 9.53671407980777 0.000127591910249588
"717" 0.714063158939863 NA NA -0.00138905259859286 -9.56590620130276e-05 NA NA -0.000481698172871871 0.000825271809296656 NA 0.322588191584606 NA NA 9 21.1162812193911 -19.946848153068 9.54372501431624 0.000127145424014953
"3088" 0.712098642014062 0.000706423172872612 -0.000196336391620783 -0.00320254794371721 0.000378583718954351 NA NA NA NA NA NA -5.57600321107124e-06 0.00817060490818145 10 22.6522948151174 -19.9387359716982 9.55183719568604 0.000126630755122434
"1929" 0.781053743041882 NA NA NA -0.00011147465032649 NA NA NA 0.000825036644447845 -6.56779153593777e-05 0.509727096994032 -1.16898659598019e-05 NA 9 21.1092006206863 -19.9326869556582 9.55788621172603 0.000126248337991347
"174" 0.700805409049534 0.000501581781456071 NA -0.00166085317241748 -0.000128710669218426 NA -2.57175748666684e-05 NA -0.000222777783105334 NA NA NA NA 9 21.1079545161653 -19.9301947466163 9.56037842076795 0.000126091117343636
"931" 0.63467457224237 NA -4.48480055011879e-05 NA NA NA 9.20086872601228e-06 NA 0.00101381884728988 -0.000130652345098894 0.525469148989506 NA NA 9 21.1048585174798 -19.9240027492452 9.56657041813902 0.000125701343091707
"479" 0.997692684273071 NA -0.000333501284898853 -0.00417380001256079 0.00057551932535185 0.000265892619540196 NA -0.000458247428885248 0.000966792567237972 -5.26687381281114e-05 NA NA NA 11 24.2615246469548 -19.9230492939097 9.56752387347459 0.000125641432065334
"2318" 0.658034038340188 0.00090873509347457 NA -0.00115323791356764 -0.000126028052293188 NA NA NA NA -0.000103033129991263 NA NA 0.00303465296390453 9 21.1033630296479 -19.9210117735816 9.56956139380264 0.000125513498757139
"3639" 1.24656520477294 NA -5.6984547717701e-05 -0.00448009912615813 NA -0.000399265790335086 -5.33983584596853e-05 NA NA NA 0.8327429075415 -1.09230350772839e-05 -0.0125950717482799 11 24.2574092457123 -19.9148184914246 9.57575467595969 0.000125125429666428
"3279" 1.11362636004878 NA -0.000232418242318991 -0.00408016802940901 0.000386133755987017 NA NA -0.000717675413389038 0.000983546075206234 NA NA -6.64543208553121e-06 -0.00523900743822886 11 24.2569334938869 -19.9138669877738 9.57670617961041 0.000125065915173051
"837" 0.493217023925889 NA NA -0.00078407316336438 NA NA NA 0.000504447370711485 NA -3.50487667373947e-05 -0.0971483766725698 NA NA 8 19.6307954801951 -19.912753751088 9.57781941629629 0.000124996320561205
"1412" 0.929755100422104 -0.00103246362781104 -3.70444003114318e-05 NA NA NA NA NA 0.00131632384166861 4.49117422821358e-05 NA -2.13641876224908e-05 NA 9 21.0981380796432 -19.9105618735721 9.58001129381211 0.000124859407286892
"1487" 1.06600412265726 NA -0.000237071336923269 -0.00406939442864274 0.000399863945834016 NA NA -0.000542694845588193 0.000969477847420955 -2.83434999838845e-05 NA -5.03885265741992e-06 NA 11 24.252865396682 -19.905730793364 9.58484237402026 0.000124558168355053
"2385" 0.404393085351363 NA NA NA NA -0.000164089854495738 NA 0.000943121223662592 NA -0.000100910752955739 NA NA 0.00793606236510804 8 19.6246527964486 -19.9004683835948 9.5901047837894 0.000124230861089138
"1552" 0.710627134574596 0.000671792437057727 -0.000194841934096674 -0.00323591929447352 0.000370355531526051 NA NA NA NA NA 0.11522149842993 -3.91077575772819e-06 NA 10 22.631455706551 -19.8970577545654 9.59351541281885 0.000124019188933642
"3333" 0.686064121612642 NA NA -0.000919803672987841 NA NA NA NA NA 6.85196694837177e-05 NA -1.06186982605992e-05 -0.0107816454366839 8 19.6223258702161 -19.8958145311298 9.59475863625442 0.000123942121108184
"2518" 1.08519474146536 -0.0032221284713891 NA -0.00423393396774903 NA -0.000815714311302452 NA 0.00137292050394492 0.00256105980900197 -0.000118023938109557 NA NA -0.0112801822365901 11 24.2472716376436 -19.8945432752872 9.59602989209701 0.000123863365067804
"1263" 1.09974455835881 NA -0.000234692304224435 -0.00400575089210349 0.000402883468287763 NA 4.12508225734841e-06 -0.000751399219658942 0.00108648129670302 NA NA -7.95586639411296e-06 NA 11 24.2444919892861 -19.8889839785723 9.60158918881199 0.000123519546537222
"3478" 1.32745773755216 -0.00218124018148736 NA -0.00406696130042248 NA -0.00071877358305394 NA NA 0.0021543311652213 4.92682677119355e-05 NA -1.67806269711442e-05 -0.014952453927962 11 24.2437640778856 -19.8875281557712 9.60304501161305 0.000123429667966895
"849" 0.448526819864018 NA NA NA NA -0.000162184796180167 NA 0.000688546563888597 NA -6.55119701238002e-05 -0.125025274623413 NA NA 8 19.6167931850069 -19.8847491607114 9.60582400667285 0.00012325828184601
"1107" 0.525719749881987 NA 7.66344189402475e-07 NA NA -0.000123929538340014 NA 0.000493174055265604 NA NA NA -8.01915300267157e-06 NA 8 19.6167558114779 -19.8846744136536 9.60589875373069 0.000123253675335129
"1113" 0.527423304569734 NA NA NA -1.27816445332911e-06 -0.000118213400761073 NA 0.000496516901179189 NA NA NA -8.10520347555579e-06 NA 8 19.6167309069736 -19.8846246046448 9.60594856273944 0.000123250605801656
"3153" 0.526528418561182 NA NA NA NA -0.000119890545389823 NA 0.000494641791508015 NA NA NA -8.05231733665232e-06 -2.35190562182799e-05 8 19.6166278647098 -19.8844185201172 9.60615464726705 0.000123237906434515
"2373" 0.489639613531726 NA NA -0.000786417875025209 NA NA NA 0.000538560960927505 NA -4.0902500490077e-05 NA NA -0.000812247696073732 8 19.6164267837855 -19.8840163582687 9.60655680911554 0.000123213128133693
"2657" 0.458546208453735 NA NA NA NA NA -1.45258382256093e-05 0.000302821183910572 NA NA 0.207466505017991 NA -0.000457912489802883 8 19.6141685851141 -19.8794999609258 9.61107320645843 0.000122935202335377
"2629" 0.521532033555241 NA NA -0.000852337555311437 NA NA NA 0.000290814748077444 NA NA -0.143911111045918 NA -0.00595749541572214 8 19.6112783360439 -19.8737194627855 9.61685370459874 0.000122580401958854
"1617" 0.539060132951147 NA NA NA NA -0.000135130847878003 NA 0.000450742899111846 NA NA -0.221907775122399 -7.25526959352085e-06 NA 8 19.6097619386736 -19.8706866680449 9.61988649933934 0.000122394662222888
"2511" 1.02129735741454 NA -0.000243784810504659 -0.0041600268126733 0.000409143357115051 NA NA -0.00047445594683179 0.000938770268252109 -5.25272438085993e-05 NA NA -0.00377348730742858 11 24.2347186198297 -19.8694372396593 9.62113592772494 0.000122318224418651
"1164" 0.879979927359352 -0.00067681872874573 -2.9720425708012e-05 NA -3.37943230839893e-05 NA NA NA 0.00111051720432898 NA NA -1.64604027370444e-05 NA 9 21.0771016371161 -19.8684889885179 9.62208417886634 0.000122260243966785
"1172" 0.875740594197511 -0.000683236131751076 -4.81926121886474e-05 NA NA 5.44198357599995e-05 NA NA 0.00111742151594321 NA NA -1.62529461293129e-05 NA 9 21.0768615115435 -19.8680087373727 9.62256443001159 0.000122230889680192
"2640" 0.984375009812412 0.00217018635100573 -0.000230515040903729 -0.00422272053378393 0.00039702093895739 NA NA -0.00192562307180298 NA NA 0.766412135300861 NA -0.0052977496515101 11 24.233957056766 -19.867914113532 9.62265905385227 0.000122225106838876
"1670" 0.875800442360975 -0.000853054832173041 NA -0.00107420640282006 NA NA NA NA 0.00126046462294565 NA 0.623575048973727 -1.59406583817909e-05 NA 9 21.076588852534 -19.8674634193537 9.62310974803059 0.00012219756686997
"563" 0.600709060516674 NA -2.99256214108435e-05 NA NA 3.16915249291652e-05 -2.22960955213995e-05 NA NA NA 0.12157335626083 NA NA 8 19.6060386327247 -19.8632400561471 9.62733311123714 0.000121939796776016
"1056" 0.724035314954146 0.000635260436147694 -0.000178128116817233 -0.00322764125739956 0.000336211381626994 -4.94191143826171e-05 NA NA NA NA NA -3.75614920282509e-06 NA 10 22.6135746239306 -19.8612955893246 9.62927757805964 0.00012182130044381
"59" 0.599959735447719 NA -8.30987175990727e-05 NA 9.78827803535562e-05 0.000181022684207913 -2.05537133699543e-05 NA NA NA NA NA NA 8 19.6035265648515 -19.8582159204008 9.63235724698347 0.000121633860157733
"1178" 0.886118892283212 -0.00066477769475823 NA NA -8.79824290676767e-05 -8.59895989220757e-05 NA NA 0.00109726176767341 NA NA -1.67753062465909e-05 NA 9 21.0718259714678 -19.8579376572213 9.63263551016291 0.000121616938222621
"803" 0.60308314608989 NA -2.57212772477427e-05 NA NA NA -2.17836446839064e-05 NA NA -3.93791722957226e-06 0.124169252449697 NA NA 8 19.6032819627972 -19.8577267162921 9.63284645109216 0.000121604111904051
"3204" 0.854715894143277 -0.000596345601602868 -3.93095492386378e-05 NA NA NA NA NA 0.00105946955981188 NA NA -1.66555280790512e-05 0.00399928262191443 9 21.0716168577166 -19.8575194297188 9.63305373766541 0.000121591509107336
"495" 1.00037717504524 NA -0.000245709302850255 -0.00413702974210798 0.000417960280434288 NA 4.50503483325143e-07 -0.000405497513845944 0.00094672936835253 -6.18925670537416e-05 NA NA NA 11 24.2278529405042 -19.8557058810084 9.63486728637584 0.000121481303018644
"872" 1.02347014989135 -0.000434526054944631 -0.000118005128469544 -0.00388185207870918 NA NA -7.11742374975781e-05 0.00153982037514086 NA -0.000209855031354194 1.24555812354817 NA NA 11 24.2278314058629 -19.8556628117258 9.63491035565843 0.000121478686990527
"555" 0.597212340721531 NA -2.42664175722105e-05 NA -3.58169755499367e-06 NA -2.15996943860604e-05 NA NA NA 0.114020716444726 NA NA 8 19.6021152179876 -19.8553932266729 9.63517994071135 0.000121462313674922
"3717" 0.758355893693429 NA NA -0.00094054100559231 NA NA NA NA 0.000721718558777322 NA 0.555215074514029 -1.86286936543211e-05 0.0177468051740082 9 21.0678206142228 -19.8499269427314 9.6406462246529 0.000121130793180212
"1208" 1.25062167936303 -0.001714908563283 -1.62564162273668e-05 -0.00372685323543083 NA -0.000609526621413105 5.89638717767926e-06 NA 0.00208960542832746 NA NA -1.64633777306979e-05 NA 11 24.2211396092703 -19.8422792185405 9.6482939488437 0.000120668490186344
"2919" 0.997205594782338 NA -0.00011452661559741 -0.00372445208348703 NA NA -6.27279927226244e-05 0.00119407327972171 NA -0.000215660928382063 1.27308717201867 NA 0.00523630708731514 11 24.2204387671913 -19.8408775343826 9.64969563300161 0.000120583950258847
"3765" 1.0859045227184 NA NA -0.00412501645937519 NA -0.000658938117621523 -2.85443935668402e-05 NA 0.000446407855522237 NA 0.803899718209062 -1.4568004861986e-05 0.00552676404571538 11 24.2203693810467 -19.8407387620935 9.64983440529076 0.000120575583693707
"1895" 1.06325022093101 NA -0.000113600308294235 -0.00374848701348226 NA NA -6.20060445304055e-05 0.00098150375789204 NA -0.000173391233431318 1.21182126621065 -3.31586842756854e-06 NA 11 24.2197405392786 -19.8394810785572 9.65109208882708 0.000120499784565787
"237" 0.717182185803269 NA NA -0.00155280950965528 -0.000117721291584162 NA -1.69977545515616e-05 -1.84919817679405e-05 0.000289350982275687 NA NA NA NA 9 21.0598311003205 -19.8339479149267 9.65662525245751 0.000120166872779258
"307" 0.603918297345486 NA -2.96207579494942e-05 NA NA 2.45149489419414e-05 -2.01911020965675e-05 NA NA -8.04989415806081e-07 NA NA NA 8 19.5910648628446 -19.8332925163869 9.65728065099732 0.000120127500634246
"1194" 0.924177451221547 -0.00110576787811631 NA NA -9.72166449481755e-05 NA 1.24287712480202e-05 NA 0.00163542847910976 NA NA -1.89954462155415e-05 NA 9 21.0586058149622 -19.8314973442101 9.65907582317419 0.000120019724237371
"1699" 0.75736607175498 NA -3.60909578988983e-05 NA NA NA -4.25813385937651e-06 NA 0.000612876735177475 NA 0.391245255288178 -1.53876966602579e-05 NA 9 21.0577781331681 -19.8298419806218 9.66073118676241 0.000119920427195531
"299" 0.600472431866945 NA -2.514152892859e-05 NA -2.88534261936959e-06 NA -1.9739302923068e-05 NA NA -4.48991999963989e-07 NA NA NA 8 19.5887132650171 -19.8285893207319 9.66198384665236 0.000119845340957799
"1099" 0.518220303669975 NA -3.55841081613444e-05 NA 6.10550134883477e-05 NA NA 0.000499254150675499 NA NA NA -7.72752866760299e-06 NA 8 19.5870608997928 -19.8252845902834 9.6652885771009 0.00011964747620155
"543" 0.769465105837134 NA -7.76516997464917e-05 -0.0031112420987122 0.000207117896134032 -0.000362744268855047 NA NA NA NA -0.374073120403644 NA NA 9 21.0551813441306 -19.824648402547 9.66592476483726 0.000119609423125573
"963" 0.63195966816643 NA -4.51765563239824e-05 NA NA NA NA 0.000124046164322465 0.00082144013293402 -0.000127080869844425 0.576403083567824 NA NA 9 21.0550901495802 -19.8244660134462 9.66610715393809 0.000119598515895353
"2947" 0.641489928290959 NA -4.39790363833916e-05 NA NA NA NA NA 0.000900189301394491 -0.000124181947944841 0.608610442404079 NA 0.00391073557430269 9 21.0546673210344 -19.8236203563545 9.6669528110297 0.000119547956918439
"1733" 0.838562693726148 NA NA -0.00110734592607221 NA NA NA -0.000432292553561363 0.000803600162078982 NA 0.675891971307738 -1.35168778026773e-05 NA 9 21.0545544406177 -19.8233945955212 9.66717857186308 0.000119534463056859
"569" 0.598746410085389 NA NA NA -4.93356950716071e-05 -6.28188849143346e-05 -2.13228609156143e-05 NA NA NA 0.104898292398664 NA NA 8 19.5855409771139 -19.8222447449254 9.66832842245881 0.000119465759421702
"502" 1.0224376501608 -0.00322125851536788 NA -0.00424997188607837 NA -0.000813364643205378 -1.08122337979962e-05 0.00185098310369773 0.00229371261093934 -0.00014986216782298 NA NA NA 11 24.21067367979 -19.82134735958 9.66922580780421 0.000119412168034741
"2576" 0.639319431148746 0.000665154287507728 -0.000208095844878331 -0.0033659618177015 0.00041177934270829 NA NA NA NA NA 0.0983854066751709 NA 0.00318735315054268 10 22.5921627449899 -19.8184718314433 9.67210133594094 0.000119240604873444
"1432" 1.23956361549356 -0.0014705846902054 -2.15985787037865e-05 -0.00378530783266593 NA -0.000583984391286161 NA NA 0.00182242065767724 -4.17031772799122e-06 NA -1.53075318457883e-05 NA 11 24.2089168086484 -19.8178336172967 9.67273955008754 0.000119202560423453
"1598" 1.15738274160508 0.000287233254083477 NA -0.0041755777259963 -7.13256867761071e-05 -0.000566265071888182 -4.47152542281288e-05 NA NA NA 0.836965173899538 -1.42522692381817e-05 NA 11 24.2088546281425 -19.8177092562851 9.67286391109919 0.000119195148578389
"1683" 0.750133683736262 NA -4.13146440129757e-05 NA NA 4.31184411755204e-05 NA NA 0.000676251222636094 NA 0.336181545948542 -1.55821390542256e-05 NA 9 21.0515415594032 -19.8173688330921 9.67320433429217 0.000119174861908418
"999" 1.02333134272117 NA -0.000115102345402088 -0.00374511831320996 NA NA -6.05325262970598e-05 0.00103898437426076 3.41679122678574e-05 -0.000198183765390429 1.23176276946604 NA NA 11 24.2077844944902 -19.8155689889804 9.6750041784039 0.000119067662064669
"1675" 0.753635315213758 NA -2.72206001182602e-05 NA -2.52494636330564e-05 NA NA NA 0.000672897637129583 NA 0.332110488208264 -1.57089342297185e-05 NA 9 21.0506148718363 -19.8155154579583 9.67505770942594 0.000119064475200497
"900" 0.635048721095816 0.000149321650299082 -4.48361879195227e-05 NA NA NA NA NA 0.00075466326113373 -0.000121220843529385 0.585514927821728 NA NA 9 21.0491329221933 -19.8125515586723 9.67802160871192 0.000118888158322616
"835" 0.466264200145706 NA -2.56137333721159e-05 NA NA NA NA 0.00075146750612358 NA -7.43190740448063e-05 -0.194613134835085 NA NA 8 19.5803790960491 -19.811920982796 9.67865218458827 0.000118850680228811
